,State,Abbreviation,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,URL,Sponsors,Bill Title,Bill Intent
54,Idaho,ID,S1016,"Amends existing law to provide that a public works contractor shall not be required to provide access to a multiple-occupancy restroom, multiple-occupancy shower facility, or multiple-occupancy changing room on any basis other than sex.",Trans Bathroom Ban,3/21/2023,Reported signed by the Speaker & ordered delivered to Governor,High,https://legiscan.com/ID/bill/S1016/2023,State Affairs Committee,"GOVERNMENT -- Amends existing law to provide that a public works contractor shall not be required to provide access to a multiple-occupancy restroom, multiple-occupancy shower facility, or multiple-occupancy changing room on any basis other than sex.",WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
55,Idaho,ID,S1003,"Amends existing law to provide that a bidder, offeror, contractor, or subcontractor shall not be required to provide access to a multiple occupancy restroom, multiple occupancy shower facility, or multiple occupancy changing room on any basis other than biological sex.",Trans Bathroom Ban,1/17/2023,Reported Printed; referred to State Affairs,High,https://legiscan.com/ID/bill/S1003/2023,State Affairs Committee,"GOVERNMENT -- Amends existing law to provide that a bidder, offeror, contractor, or subcontractor shall not be required to provide access to a multiple occupancy restroom, multiple occupancy shower facility, or multiple occupancy changing room on any basis other than biological sex.",WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
56,Idaho,ID,SB1100,,Trans Bathroom Ban,Unknown,,High,,,,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
57,Illinois,IL,HB1562,INTERSCHOLASTIC SPORTS-GENDER,Trans Sports Ban,1/31/2023,Referred to Rules Committee,Safest,https://legiscan.com/IL/bill/HB1562/2023,David Friess,"Amends the Interscholastic Athletic Organization Act. Provides that any athletic team or sport that is under the jurisdiction of an association or entity that provides for interscholastic athletics or athletic competition among schools and student must be expressly designated as (i) a male athletic team or sport, (ii) a female athletic team or sport, or (iii) a coeducational athletic team or sport. Provides that an athletic team or sport designated as being female is available only to participants who are female, based on their biological sex. Requires a school district or nonpublic school to obtain a written statement signed by a student's parent or guardian or the student verifying the student's age, biological sex, and that the student has not taken performance enhancing drugs; provides for a penalty for false or misleading statements. Prohibits a governmental entity or an association or entity that provides for interscholastic athletics or athletic competition among schools and students from entertaining a complaint, opening an investigation, or taking any other adverse action against a school district or nonpublic school for maintaining athletic teams or sports in accordance with these provisions.",WE WILL SHUT YOU OUT OF PUBLIC LIFE
58,Illinois,IL,SB1659,SCH CD-BIO-RESTROOM ACCESS,Trans Bathroom Ban,2/8/2023,Referred to Assignments,Safest,https://legiscan.com/IL/bill/SB1659/2023,Andrew Chesney,"Amends the School Code. Provides that school districts may regulate and restrict access to public restrooms, locker rooms, dressing rooms, and other similar places on the basis of biological sex and may also adopt a policy that provides for gender neutral or alternative facilities for students, staff, and members of the public, as the school district deems appropriate. Provides that school districts are not required to: (1) adopt a policy that restricts or regulates access to public restrooms, locker rooms, dressing rooms, and other similar places on the basis of biological sex; (2) adopt a policy that includes the facilitation of gender neutral or alternative facilities for students, staff, and members of the public; (3) limit access by a minor accompanied by an adult guardian of the opposite sex into a specified facility appropriate for the adult guardian; (4) prohibit a person with disabilities from using a specified facility appropriate to the biological sex of either the person with disabilities or of an adult caretaker providing assistance; (5) prohibit access to these facilities by custodial staff, school staff, or other persons in an emergency situation; or (6) alter their current policies on access to public restrooms, locker rooms, dressing rooms, and other similar places.",WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
59,Indiana,IN,HB1407,Parental rights.,Don't Say Gay/Forced Outing,3/9/2023,First reading: referred to Committee on Rules and Legislative Procedure,High,https://legiscan.com/IN/bill/HB1407/2023,"Dale DeVon, Chris Jeter, Robert Heaton, Lindsay Patterson, Aaron Freeman, Stacey Donato, Jeff Raatz","Parental rights. Provides that the state of Indiana, a political subdivision or other governmental entity of the state of Indiana, a government official, or any other person acting under the color of law shall not infringe on the fundamental right of a parent to direct the upbringing, education, health care, and mental health of the parent's child without demonstrating that the infringement: (1) is required by a compelling governmental interest of the highest order as long recognized in the history and traditions of the state of Indiana; and (2) as applied to the child, is narrowly tailored and not otherwise served by a less restrictive means. Creates a right of action for violation of a parent's rights with respect to the upbringing, education, and health care of the parent's child. Provides that a child is not a child in need of services due to the child's parent, guardian, or custodian: (1) referring to and raising the child consistent with the child's biological sex; or (2) declining to consent to the child receiving: (A) specified medication; (B) a medical procedure the purpose of which is to alter the apparent gender or sex of the child or affirm the child's perception of the child's gender or sex in a manner inconsistent with the child's biological sex; or (C) counseling or other mental health services the purpose of which is to affirm the child's perception of the child's gender or sex if the child's perception is inconsistent with the child's biological sex. Provides that if the juvenile court finds that a child is a child in need of services because the child substantially endangers the child's own or another's health, the court shall release the child to the child's parent, guardian, or custodian and may not enter a dispositional decree ordering removal of the child, unless: (1) the court also finds that the child is a child in need of services for another reason; or (2) the parent, guardian, or custodian consents to the child being removed from the child's home. Specifies that the parental rights and responsibilities do not: (1) authorize a parent to: (A) abuse or neglect a child; or (B) make the decision to end the child's life; or (2) prohibit a court from issuing an order that is otherwise permitted by law. Makes conforming changes.",WE WILL EMPOWER YOUR ENEMIES
60,Indiana,IN,HB1569,Restrictions on DOC provision of  gender therapy.,Gender Affirming Care Ban,3/23/2023,"Committee report: do pass, adopted",High,https://legiscan.com/IN/bill/HB1569/2023,"Peggy Mayfield, Joanna King, Stacey Donato","Restrictions on DOC provision of  gender therapy. Provides that the department of correction may not authorize the payment of any money, the use of any state resources, or the payment of any federal money administered by the state to provide or facilitate the provision of sexual reassignment surgery to an offender patient.",WE WILL TAKE YOUR BODY FROM YOU
61,Indiana,IN,HB1608,Human sexuality instruction.,Prohibits Gender Identity Instruction,3/6/2023,First reading: referred to Committee on Education and Career Development,High,https://legiscan.com/IN/bill/HB1608/2023,"Michelle Davis, Jake Teshka, Chris Jeter, Robert Heaton, Stacey Donato, Jeff Raatz, Gary Byrne","Education matters. Provides that a school, an employee or staff member of a school, or a third party vendor used by a school to provide instruction may not provide any instruction to a student in prekindergarten through grade 3 on human sexuality. Provides that a school employee or a school staff member is not prohibited from responding to a question from a student regarding certain topics. Requires certain schools to obtain consent from at least one parent of an unemancipated minor student regarding a request made by the student to change the student's name or pronoun, title, or word to identify the student. Provides that a school may not discipline an employee or staff member of the school for using a name, pronoun, title, or other word to identify a student that is consistent with the student's legal name if the employee or staff members does so out of a religious conviction.",WE WILL SHUT YOU OUT OF PUBLIC LIFE
62,Indiana,IN,SB0480,Gender transition procedures for minors.,Gender Affirming Care Ban,3/23/2023,Representative Wesco added as cosponsor,High,https://legiscan.com/IN/bill/SB0480/2023,"Tyler Johnson, Ed Charbonneau, Gary Byrne, Stacey Donato, Blake Doriot, Mike Gaskill, James Buck, Aaron Freeman, Jeff Raatz, Andy Zay, Greg Walker, Mark Messmer, Jack Sandlin, Linda Rogers, James Tomes, Rick Niemeyer, Brian Buchanan, Scott Alexander, John Crane, Michael Young, Joanna King, Michelle Davis, Jake Teshka, Timothy Wesco",Gender transition procedures for minors. Prohibits a physician or other practitioner from: (1) knowingly providing gender transition procedures to an individual who is less than 18 years of age (minor); and (2) aiding or abetting another physician or practitioner in the provision of gender transition procedures to a minor. Specifies certain medical exceptions. Establishes civil enforcement actions.,WE WILL TAKE YOUR BODY FROM YOU
63,Indiana,IN,HB1118,Prohibited services relating to care of minors.,Gender Affirming Care Ban,1/12/2023,Representative Payne Z added as coauthor,High,https://legiscan.com/IN/bill/HB1118/2023,"Lorissa Sweet, Zach Payne","Prohibited services relating to care of minors. Prohibits specified health care professionals from: (1) performing, or causing to be performed, certain medical procedures on a minor; or (2) subjecting a minor to certain activities that purposely attempt to change, reinforce, or affirm a minor's perception of the minor's own sexual attraction or sexual behavior, or attempt to change, reinforce, or affirm a minor's gender identity when the identity is inconsistent with the minor's biological sex.",WE WILL TAKE YOUR BODY FROM YOU
64,Indiana,IN,HB1220,Gender transition procedures for minors.,Gender Affirming Care Ban,1/10/2023,First reading: referred to Committee on Public Health,High,https://legiscan.com/IN/bill/HB1220/2023,"Michelle Davis, Dale DeVon, Jake Teshka, Christopher Judy",Gender transition procedures for minors. Prohibits a physician or other practitioner from knowingly providing gender transition procedures to an individual who is less than 18 years of age (minor) that are intended to alter the gender of the minor or delay puberty. Provides for certain medical exceptions. Establishes civil enforcement actions.,WE WILL TAKE YOUR BODY FROM YOU
65,Indiana,IN,HB1231,Gender transition procedures for minors.,Gender Affirming Care Ban,1/19/2023,Representatives Prescott and Abbott D added as coauthors,High,https://legiscan.com/IN/bill/HB1231/2023,"Ryan Lauer, John Prescott, David Abbott","Gender transition procedures for minors. Prohibits specified health care professionals from providing gender transition procedures to a minor that are intended to alter the gender of the minor or delay puberty. Provides for certain medical exceptions. Prohibits public funds, Medicaid, or a health carrier from providing reimbursement or coverage for gender transition procedures to a minor. Creates a civil cause of action. Makes conforming changes.",WE WILL TAKE YOUR BODY FROM YOU
66,Indiana,IN,HB1232,Child removal and gender identity.,Denial of GAC can't be considered Child Abuse,1/12/2023,Representative Davis M added as coauthor,High,https://legiscan.com/IN/bill/HB1232/2023,"Ryan Lauer, Michelle Davis","Child removal and gender identity. Provides that the department of child services may not classify a report of child abuse or neglect as substantiated, and a child may not be removed from the child's parent, guardian, or custodian, solely on the basis of the parent, guardian, or custodian: (1) referring to and raising the child consistent with the child's biological sex; or (2) declining to consent to the child receiving: (A) specified medication; (B) a medical procedure the purpose of which is to alter the apparent gender or sex of the child or affirm the child's perception of the child's gender or sex in a manner inconsistent with the child's biological sex; or (C) counseling or other mental health services the purpose of which is to affirm the child's perception of the child's gender or sex if the child's perception is inconsistent with the child's biological sex.",WE WILL TAKE YOUR BODY FROM YOU
67,Indiana,IN,HB1346,Gender fluidity.,Forced Misgendering,1/17/2023,First reading: referred to Committee on Education,High,https://legiscan.com/IN/bill/HB1346/2023,"Jake Teshka, Joanna King, Martin Carbaugh, Timothy Wesco","Gender fluidity. Provides that a school may not promote or encourage the use of, or require, compel, or coerce a student, an employee of the school, or a staff member of the school to use: (1) a pronoun, title, or other word to identify a student, school employee, or other individual that is inconsistent with the student's, employee's, or individual's biological sex; or (2) a name or nickname to identify a student that is inconsistent with the student's name on the student's birth certificate. Creates an exception. Provides that a school may not require an employee or a staff member of the school to adopt, support, or promote gender fluidity.",ALL THOSE AROUND YOU WILL JOIN HANDS TO MOCK YOU
